Invoice_ID,Customer_ID,Invoice_Date,Due_Date,Paid_Date,Invoice_Value,Payment_Terms,Days_Late,Invoice_Status,Reminder_Count,Disputed_Flag,Write_Off_Flag,Cash_Flow_Risk_Flag,Month,Quarter,,Extract Date
200274,C019,02/06/2025,02/07/2025,06/08/2025,4454,30,35,Seriously Late,1,,,High,Jun,2025,,
200275,C020,02/06/2025,02/07/2025,20/09/2025,391,30,80,Seriously Late,2,,,High,Jun,2025,,
200276,C021,02/06/2025,02/07/2025,07/07/2025,4688,30,5,Paid Late,0,,,Low,Jun,2025,,
200277,C022,02/06/2025,02/07/2025,02/07/2025,4983,30,0,On Time,0,,,Low,Jun,2025,,
200278,C023,02/06/2025,02/07/2025,01/07/2025,6647,30,0,On Time,0,,,Low,Jun,2025,,
200279,C024,02/06/2025,02/07/2025,02/07/2025,3236,30,0,On Time,0,,,Low,Jun,2025,,
200280,C006,02/06/2025,01/08/2025,02/09/2025,2512,60,32,Seriously Late,1,,,High,Jun,2025,,
200281,C007,03/06/2025,03/07/2025,18/07/2025,699,30,15,Paid Late,0,,,Medium,Jun,2025,,
200282,C008,03/06/2025,02/08/2025,31/07/2025,2545,60,0,On Time,0,,,Low,Jun,2025,,
200283,C009,03/06/2025,03/07/2025,01/07/2025,3761,30,0,On Time,0,,,Low,Jun,2025,,
200284,C010,03/06/2025,03/07/2025,03/07/2025,2095,30,0,On Time,0,,,Low,Jun,2025,,
200285,C011,03/06/2025,03/07/2025,05/07/2025,1549,30,2,Paid Late,0,,,Low,Jun,2025,,
200286,C012,03/06/2025,18/07/2025,20/07/2025,2176,45,2,Paid Late,0,,,Low,Jun,2025,,
200287,C020,03/06/2025,03/07/2025,05/07/2025,1741,30,2,Paid Late,0,,,Low,Jun,2025,,
200288,C021,03/06/2025,03/07/2025,03/07/2025,2604,30,0,On Time,0,,,Low,Jun,2025,,
200289,C022,03/06/2025,03/07/2025,23/07/2025,2566,30,20,Seriously Late,0,,,Medium,Jun,2025,,
200290,C023,03/06/2025,03/07/2025,03/07/2025,1688,30,0,On Time,0,,,Low,Jun,2025,,
200291,C024,03/06/2025,03/07/2025,04/07/2025,1578,30,1,Paid Late,0,,,Low,Jun,2025,,
200292,C025,03/06/2025,18/07/2025,18/07/2025,2626,45,0,On Time,0,,,Low,Jun,2025,,
200293,C026,03/06/2025,18/07/2025,18/07/2025,1844,45,0,On Time,0,,,Low,Jun,2025,,
200294,C027,03/06/2025,02/08/2025,07/08/2025,4671,60,5,Paid Late,0,,,Low,Jun,2025,,
200295,C095,03/06/2025,03/07/2025,05/07/2025,1522,30,2,Paid Late,0,,,Low,Jun,2025,,
200296,C096,04/06/2025,04/07/2025,09/07/2025,3846,30,5,Paid Late,0,,,Low,Jun,2025,,
200297,C097,04/06/2025,04/07/2025,04/07/2025,2368,30,0,On Time,0,,,Low,Jun,2025,,
200298,C098,04/06/2025,04/07/2025,04/07/2025,2022,30,0,On Time,0,,,Low,Jun,2025,,
200299,C099,04/06/2025,04/07/2025,02/09/2025,2158,30,60,Seriously Late,2,,,High,Jun,2025,,
200300,C100,04/06/2025,04/07/2025,04/07/2025,806,30,0,On Time,0,,,Low,Jun,2025,,
200301,C081,04/06/2025,04/07/2025,,4151,30,0,On Time,0,,,Low,Jun,2025,,
200302,C082,04/06/2025,04/07/2025,07/07/2025,3377,30,3,Paid Late,0,,,Low,Jun,2025,,
200303,C083,04/06/2025,04/07/2025,05/07/2025,4369,30,1,Paid Late,0,,,Low,Jun,2025,,
200304,C084,04/06/2025,04/07/2025,03/07/2025,689,30,0,On Time,0,,,Low,Jun,2025,,
200305,C085,04/06/2025,04/07/2025,04/07/2025,3396,30,0,On Time,0,,,Low,Jun,2025,,
200306,C086,04/06/2025,04/07/2025,29/06/2025,3463,30,0,On Time,0,,,Low,Jun,2025,,
200307,C087,04/06/2025,04/07/2025,08/08/2025,4086,30,35,Seriously Late,1,,,High,Jun,2025,,
200308,C088,04/06/2025,04/07/2025,17/09/2025,3855,30,75,Seriously Late,2,,,High,Jun,2025,,
200309,C089,05/06/2025,05/07/2025,10/07/2025,676,30,5,Paid Late,0,,,Low,Jun,2025,,
200310,C066,05/06/2025,04/08/2025,04/08/2025,3745,60,0,On Time,0,,,Low,Jun,2025,,
200311,C067,05/06/2025,05/07/2025,04/07/2025,1751,30,0,On Time,0,,,Low,Jun,2025,,
200312,C068,05/06/2025,05/07/2025,05/07/2025,3030,30,0,On Time,0,,,Low,Jun,2025,,
200313,C069,05/06/2025,05/07/2025,06/08/2025,2684,30,32,Seriously Late,1,,,High,Jun,2025,,
200314,C070,05/06/2025,05/07/2025,20/07/2025,728,30,15,Paid Late,0,,,Medium,Jun,2025,,
200315,C071,05/06/2025,05/07/2025,05/07/2025,2641,30,0,On Time,0,,,Low,Jun,2025,,
200316,C072,05/06/2025,05/07/2025,03/07/2025,2707,30,0,On Time,0,,,Low,Jun,2025,,
200317,C073,05/06/2025,05/07/2025,05/07/2025,4065,30,0,On Time,0,,,Low,Jun,2025,,
200318,C074,05/06/2025,05/07/2025,07/07/2025,4324,30,2,Paid Late,0,,,Low,Jun,2025,,
200319,C075,05/06/2025,05/07/2025,07/07/2025,3881,30,2,Paid Late,0,,,Low,Jun,2025,,
200320,C076,05/06/2025,20/07/2025,22/07/2025,879,45,2,Paid Late,0,,,Low,Jun,2025,,
200321,C049,05/06/2025,05/07/2025,05/07/2025,2699,30,0,On Time,0,,,Low,Jun,2025,,
200322,C050,05/06/2025,05/07/2025,25/07/2025,4791,30,20,Seriously Late,0,,,Medium,Jun,2025,,
200323,C051,06/06/2025,06/07/2025,06/07/2025,4894,30,0,On Time,0,,,Low,Jun,2025,,
200324,C052,06/06/2025,06/07/2025,07/07/2025,675,30,1,Paid Late,0,,,Low,Jun,2025,,
200325,C053,06/06/2025,06/07/2025,06/07/2025,595,30,0,On Time,0,,,Low,Jun,2025,,
200326,C054,06/06/2025,21/07/2025,21/07/2025,2269,45,0,On Time,0,,,Low,Jun,2025,,
200327,C055,06/06/2025,21/07/2025,26/07/2025,4196,45,5,Paid Late,0,,,Low,Jun,2025,,
200328,C056,06/06/2025,05/08/2025,07/08/2025,549,60,2,Paid Late,0,,,Low,Jun,2025,,
200329,C057,06/06/2025,06/07/2025,06/07/2025,1981,30,0,On Time,0,,,Low,Jun,2025,,
200330,C025,06/06/2025,21/07/2025,21/07/2025,3691,45,0,On Time,0,,,Low,Jun,2025,,
200331,C026,06/06/2025,21/07/2025,21/07/2025,4420,45,0,On Time,0,,,Low,Jun,2025,,
200332,C027,06/06/2025,05/08/2025,04/10/2025,1118,60,60,Seriously Late,2,,,High,Jun,2025,,
200333,C028,06/06/2025,05/08/2025,05/08/2025,920,60,0,On Time,0,,,Low,Jun,2025,,
200334,C029,06/06/2025,21/07/2025,21/07/2025,894,45,0,On Time,0,,,Low,Jun,2025,,
200335,C030,06/06/2025,06/07/2025,09/07/2025,4994,30,3,Paid Late,0,,,Low,Jun,2025,,
200336,C031,06/06/2025,06/07/2025,07/07/2025,2612,30,1,Paid Late,0,,,Low,Jun,2025,,
200337,C032,06/06/2025,06/07/2025,05/07/2025,1853,30,0,On Time,0,,,Low,Jun,2025,,
200338,C033,09/06/2025,09/07/2025,09/07/2025,990,30,0,On Time,0,,,Low,Jun,2025,,
200339,C034,09/06/2025,09/07/2025,10/07/2025,1463,30,1,Paid Late,0,,,Low,Jun,2025,,
200340,C035,09/06/2025,09/07/2025,13/08/2025,297,30,35,Seriously Late,1,,,High,Jun,2025,,
200341,C017,09/06/2025,09/07/2025,22/09/2025,3716,30,75,Seriously Late,2,,,High,Jun,2025,,
200342,C018,09/06/2025,09/07/2025,14/07/2025,1345,30,5,Paid Late,0,,,Low,Jun,2025,,
200343,C019,09/06/2025,09/07/2025,09/07/2025,4112,30,0,On Time,0,,,Low,Jun,2025,,
200344,C020,09/06/2025,09/07/2025,08/07/2025,3776,30,0,On Time,0,,,Low,Jun,2025,,
200345,C021,09/06/2025,09/07/2025,09/07/2025,424,30,0,On Time,0,,,Low,Jun,2025,,
200346,C022,09/06/2025,09/07/2025,10/08/2025,1963,30,32,Seriously Late,1,,,High,Jun,2025,,
200347,C023,09/06/2025,09/07/2025,24/07/2025,344,30,15,Paid Late,0,,,Medium,Jun,2025,,
200348,C024,09/06/2025,09/07/2025,07/07/2025,3846,30,0,On Time,0,,,Low,Jun,2025,,
200349,C025,09/06/2025,24/07/2025,22/07/2025,3396,45,0,On Time,0,,,Low,Jun,2025,,
200350,C001,09/06/2025,09/07/2025,09/07/2025,13687,30,0,On Time,0,,,Low,Jun,2025,,
200351,C002,09/06/2025,09/07/2025,11/07/2025,3349,30,2,Paid Late,0,,,Low,Jun,2025,,
200352,C003,09/06/2025,09/07/2025,11/07/2025,4784,30,2,Paid Late,0,,,Low,Jun,2025,,
200353,C004,09/06/2025,24/07/2025,26/07/2025,2345,45,2,Paid Late,0,,,Low,Jun,2025,,
200354,C005,09/06/2025,24/07/2025,24/07/2025,1681,45,0,On Time,0,,,Low,Jun,2025,,
200355,C006,09/06/2025,08/08/2025,28/08/2025,1891,60,20,Seriously Late,0,,,Medium,Jun,2025,,
200356,C007,10/06/2025,10/07/2025,10/07/2025,1476,30,0,On Time,0,,,Low,Jun,2025,,
200357,C008,10/06/2025,09/08/2025,10/08/2025,3534,60,1,Paid Late,0,,,Low,Jun,2025,,
200358,C009,10/06/2025,10/07/2025,10/07/2025,3947,30,0,On Time,0,,,Low,Jun,2025,,
200359,C010,10/06/2025,10/07/2025,10/07/2025,2676,30,0,On Time,0,,,Low,Jun,2025,,
200360,C056,10/06/2025,09/08/2025,14/08/2025,1077,60,5,Paid Late,0,,,Low,Jun,2025,,
200361,C057,10/06/2025,10/07/2025,12/07/2025,4261,30,2,Paid Late,0,,,Low,Jun,2025,,
200362,C058,10/06/2025,10/07/2025,15/07/2025,1656,30,5,Paid Late,0,,,Low,Jun,2025,,
200363,C059,10/06/2025,10/07/2025,10/07/2025,1109,30,0,On Time,0,,,Low,Jun,2025,,
200364,C060,10/06/2025,10/07/2025,10/07/2025,2166,30,0,On Time,0,,,Low,Jun,2025,,
200365,C061,10/06/2025,10/07/2025,08/09/2025,2380,30,60,Seriously Late,2,,,High,Jun,2025,,
200366,C062,10/06/2025,10/07/2025,10/07/2025,2387,30,0,On Time,0,,,Low,Jun,2025,,
200367,C063,10/06/2025,25/07/2025,,2248,45,0,On Time,0,,,Low,Jun,2025,,
200368,C064,10/06/2025,25/07/2025,28/07/2025,4889,45,3,Paid Late,0,,,Low,Jun,2025,,
200369,C065,10/06/2025,09/08/2025,10/08/2025,1785,60,1,Paid Late,0,,,Low,Jun,2025,,
200370,C073,11/06/2025,11/07/2025,10/07/2025,2171,30,0,On Time,0,,,Low,Jun,2025,,
200371,C074,11/06/2025,11/07/2025,11/07/2025,843,30,0,On Time,0,,,Low,Jun,2025,,
200372,C075,11/06/2025,11/07/2025,06/07/2025,3592,30,0,On Time,0,,,Low,Jun,2025,,
200373,C076,11/06/2025,26/07/2025,30/08/2025,3861,45,35,Seriously Late,1,,,High,Jun,2025,,
200374,C077,11/06/2025,10/08/2025,18/10/2025,3706,60,69,Seriously Late,2,,,High,Jun,2025,,
200375,C078,11/06/2025,11/07/2025,16/07/2025,3750,30,5,Paid Late,0,,,Low,Jun,2025,,
200376,C079,11/06/2025,11/07/2025,11/07/2025,1162,30,0,On Time,0,,,Low,Jun,2025,,
200377,C080,11/06/2025,11/07/2025,10/07/2025,3073,30,0,On Time,0,,,Low,Jun,2025,,
200378,C081,11/06/2025,11/07/2025,11/07/2025,1372,30,0,On Time,0,,,Low,Jun,2025,,
200379,C082,11/06/2025,11/07/2025,12/08/2025,3115,30,32,Seriously Late,1,,,High,Jun,2025,,
200380,C083,11/06/2025,11/07/2025,26/07/2025,266,30,15,Paid Late,0,,,Medium,Jun,2025,,
200381,C019,11/06/2025,11/07/2025,11/07/2025,480,30,0,On Time,0,,,Low,Jun,2025,,
200382,C020,11/06/2025,11/07/2025,09/07/2025,2969,30,0,On Time,0,,,Low,Jun,2025,,
200383,C021,11/06/2025,11/07/2025,11/07/2025,4983,30,0,On Time,0,,,Low,Jun,2025,,
200384,C022,11/06/2025,11/07/2025,13/07/2025,2319,30,2,Paid Late,0,,,Low,Jun,2025,,
200385,C023,11/06/2025,11/07/2025,13/07/2025,127,30,2,Paid Late,0,,,Low,Jun,2025,,
200386,C024,12/06/2025,12/07/2025,14/07/2025,3564,30,2,Paid Late,0,,,Low,Jun,2025,,
200387,C025,12/06/2025,27/07/2025,27/07/2025,1521,45,0,On Time,0,,,Low,Jun,2025,,
200388,C077,12/06/2025,11/08/2025,31/08/2025,18187,60,20,Seriously Late,0,,,Medium,Jun,2025,,
200389,C078,12/06/2025,12/07/2025,12/07/2025,3699,30,0,On Time,0,,,Low,Jun,2025,,
200390,C079,12/06/2025,12/07/2025,13/07/2025,4198,30,1,Paid Late,0,,,Low,Jun,2025,,
200391,C080,12/06/2025,12/07/2025,12/07/2025,1333,30,0,On Time,0,,,Low,Jun,2025,,
200392,C081,12/06/2025,12/07/2025,12/07/2025,1997,30,0,On Time,0,,,Low,Jun,2025,,
200393,C082,12/06/2025,12/07/2025,17/07/2025,783,30,5,Paid Late,0,,,Low,Jun,2025,,
200394,C083,12/06/2025,12/07/2025,14/07/2025,4674,30,2,Paid Late,0,,,Low,Jun,2025,,
200395,C084,12/06/2025,12/07/2025,12/07/2025,1020,30,0,On Time,0,,,Low,Jun,2025,,
200396,C085,12/06/2025,12/07/2025,12/07/2025,1976,30,0,On Time,0,,,Low,Jun,2025,,
200397,C086,12/06/2025,12/07/2025,12/07/2025,17756,30,0,On Time,0,,,Low,Jun,2025,,
200398,C087,12/06/2025,12/07/2025,10/09/2025,2776,30,60,Seriously Late,2,,,High,Jun,2025,,
200399,C088,12/06/2025,12/07/2025,12/07/2025,1018,30,0,On Time,0,,,Low,Jun,2025,,
200400,C037,13/06/2025,28/07/2025,28/07/2025,2197,45,0,On Time,0,,,Low,Jun,2025,,
200401,C038,13/06/2025,12/08/2025,15/08/2025,3028,60,3,Paid Late,0,,,Low,Jun,2025,,
200402,C039,13/06/2025,13/07/2025,14/07/2025,4553,30,1,Paid Late,0,,,Low,Jun,2025,,
200403,C040,13/06/2025,13/07/2025,12/07/2025,2557,30,0,On Time,0,,,Low,Jun,2025,,
200404,C041,13/06/2025,13/07/2025,13/07/2025,3197,30,0,On Time,0,,,Low,Jun,2025,,
200405,C042,13/06/2025,13/07/2025,14/07/2025,456,30,1,Paid Late,0,,,Low,Jun,2025,,
200406,C043,13/06/2025,13/07/2025,17/08/2025,1537,30,35,Seriously Late,1,,,High,Jun,2025,,
200407,C044,13/06/2025,13/07/2025,26/09/2025,5760,30,75,Seriously Late,2,,,High,Jun,2025,,
200408,C045,13/06/2025,13/07/2025,18/07/2025,12417,30,5,Paid Late,0,,,Low,Jun,2025,,
200409,C046,13/06/2025,28/07/2025,28/07/2025,2635,45,0,On Time,0,,,Low,Jun,2025,,
200410,C047,13/06/2025,12/08/2025,11/08/2025,3727,60,0,On Time,0,,,Low,Jun,2025,,
200411,C089,13/06/2025,13/07/2025,13/07/2025,1964,30,0,On Time,0,,,Low,Jun,2025,,
200412,C090,13/06/2025,13/07/2025,14/08/2025,3277,30,32,Seriously Late,1,,,High,Jun,2025,,
200413,C091,13/06/2025,28/07/2025,12/08/2025,2026,45,15,Paid Late,0,,,Medium,Jun,2025,,
200414,C092,13/06/2025,12/08/2025,10/08/2025,202,60,0,On Time,0,,,Low,Jun,2025,,
200415,C093,13/06/2025,28/07/2025,26/07/2025,2576,45,0,On Time,0,,,Low,Jun,2025,,
200416,C094,13/06/2025,28/07/2025,28/07/2025,2131,45,0,On Time,0,,,Low,Jun,2025,,
200417,C095,16/06/2025,16/07/2025,18/07/2025,4338,30,2,Paid Late,0,,,Low,Jun,2025,,
200418,C096,16/06/2025,16/07/2025,18/07/2025,2076,30,2,Paid Late,0,,,Low,Jun,2025,,
200419,C097,16/06/2025,16/07/2025,18/07/2025,1203,30,2,Paid Late,0,,,Low,Jun,2025,,
200420,C001,16/06/2025,16/07/2025,16/07/2025,2332,30,0,On Time,0,,,Low,Jun,2025,,
200421,C002,16/06/2025,16/07/2025,05/08/2025,4150,30,20,Seriously Late,0,,,Medium,Jun,2025,,
200422,C003,16/06/2025,16/07/2025,16/07/2025,3258,30,0,On Time,0,,,Low,Jun,2025,,
200423,C004,16/06/2025,31/07/2025,01/08/2025,4364,45,1,Paid Late,0,,,Low,Jun,2025,,
200424,C005,16/06/2025,31/07/2025,31/07/2025,3141,45,0,On Time,0,,,Low,Jun,2025,,
200425,C006,16/06/2025,15/08/2025,15/08/2025,4999,60,0,On Time,0,,,Low,Jun,2025,,
200426,C007,16/06/2025,16/07/2025,21/07/2025,4068,30,5,Paid Late,0,,,Low,Jun,2025,,
200427,C008,16/06/2025,15/08/2025,17/08/2025,8798,60,2,Paid Late,0,,,Low,Jun,2025,,
200428,C009,16/06/2025,16/07/2025,21/07/2025,16016,30,5,Paid Late,0,,,Low,Jun,2025,,
200429,C010,16/06/2025,16/07/2025,16/07/2025,4675,30,0,On Time,0,,,Low,Jun,2025,,
200430,C011,16/06/2025,16/07/2025,16/07/2025,670,30,0,On Time,0,,,Low,Jun,2025,,
200431,C012,16/06/2025,31/07/2025,29/09/2025,352,45,60,Seriously Late,2,,,High,Jun,2025,,
200432,C035,16/06/2025,16/07/2025,16/07/2025,4333,30,0,On Time,0,,,Low,Jun,2025,,
200433,C036,17/06/2025,17/07/2025,,4810,30,0,On Time,0,,,Low,Jun,2025,,
200434,C037,17/06/2025,01/08/2025,04/08/2025,4326,45,3,Paid Late,0,,,Low,Jun,2025,,
200435,C038,17/06/2025,16/08/2025,17/08/2025,3102,60,1,Paid Late,0,,,Low,Jun,2025,,
200436,C039,17/06/2025,17/07/2025,16/07/2025,1765,30,0,On Time,0,,,Low,Jun,2025,,
200437,C040,17/06/2025,17/07/2025,17/07/2025,3394,30,0,On Time,0,,,Low,Jun,2025,,
200438,C041,17/06/2025,17/07/2025,12/07/2025,3061,30,0,On Time,0,,,Low,Jun,2025,,
200439,C042,17/06/2025,17/07/2025,21/08/2025,4203,30,35,Seriously Late,1,,,High,Jun,2025,,
200440,C043,17/06/2025,17/07/2025,30/09/2025,2342,30,75,Seriously Late,2,,,High,Jun,2025,,
200441,C044,17/06/2025,17/07/2025,22/07/2025,4977,30,5,Paid Late,0,,,Low,Jun,2025,,
200442,C045,17/06/2025,17/07/2025,17/07/2025,3519,30,0,On Time,0,,,Low,Jun,2025,,
200443,C046,17/06/2025,01/08/2025,31/07/2025,3626,45,0,On Time,0,,,Low,Jun,2025,,
200444,C075,17/06/2025,17/07/2025,17/07/2025,824,30,0,On Time,0,,,Low,Jun,2025,,
200445,C076,17/06/2025,01/08/2025,02/09/2025,888,45,32,Seriously Late,1,,,High,Jun,2025,,
200446,C077,17/06/2025,16/08/2025,31/08/2025,4946,60,15,Paid Late,0,,,Medium,Jun,2025,,
200447,C078,17/06/2025,17/07/2025,17/07/2025,12458,30,0,On Time,0,,,Low,Jun,2025,,
200448,C079,17/06/2025,17/07/2025,15/07/2025,1479,30,0,On Time,0,,,Low,Jun,2025,,
200449,C080,17/06/2025,17/07/2025,17/07/2025,1950,30,0,On Time,0,,,Low,Jun,2025,,
200450,C081,17/06/2025,17/07/2025,19/07/2025,12882,30,2,Paid Late,0,,,Low,Jun,2025,,
200451,C082,18/06/2025,18/07/2025,20/07/2025,3832,30,2,Paid Late,0,,,Low,Jun,2025,,
200452,C083,18/06/2025,18/07/2025,20/07/2025,625,30,2,Paid Late,0,,,Low,Jun,2025,,
200453,C084,18/06/2025,18/07/2025,18/07/2025,2661,30,0,On Time,0,,,Low,Jun,2025,,
200454,C085,18/06/2025,18/07/2025,07/08/2025,1326,30,20,Seriously Late,0,,,Medium,Jun,2025,,
200455,C086,18/06/2025,18/07/2025,18/07/2025,1414,30,0,On Time,0,,,Low,Jun,2025,,
200456,C095,18/06/2025,18/07/2025,19/07/2025,2332,30,1,Paid Late,0,,,Low,Jun,2025,,
200457,C096,18/06/2025,18/07/2025,18/07/2025,4954,30,0,On Time,0,,,Low,Jun,2025,,
200458,C097,18/06/2025,18/07/2025,18/07/2025,4064,30,0,On Time,0,,,Low,Jun,2025,,
200459,C098,18/06/2025,18/07/2025,23/07/2025,2735,30,5,Paid Late,0,,,Low,Jun,2025,,
200460,C099,18/06/2025,18/07/2025,20/07/2025,4380,30,2,Paid Late,0,,,Low,Jun,2025,,
200461,C100,18/06/2025,18/07/2025,18/07/2025,1415,30,0,On Time,0,,,Low,Jun,2025,,
200462,C012,18/06/2025,02/08/2025,02/08/2025,4306,45,0,On Time,0,,,Low,Jun,2025,,
200463,C013,18/06/2025,02/08/2025,02/08/2025,2583,45,0,On Time,0,,,Low,Jun,2025,,
200464,C014,18/06/2025,18/07/2025,16/09/2025,4231,30,60,Seriously Late,2,,,High,Jun,2025,,
200465,C015,18/06/2025,17/08/2025,17/08/2025,4193,60,0,On Time,0,,,Low,Jun,2025,,
200466,C016,18/06/2025,02/08/2025,02/08/2025,1288,45,0,On Time,0,,,Low,Jun,2025,,
200467,C017,18/06/2025,18/07/2025,21/07/2025,184,30,3,Paid Late,0,,,Low,Jun,2025,,
200468,C045,19/06/2025,19/07/2025,20/07/2025,4595,30,1,Paid Late,0,,,Low,Jun,2025,,
200469,C046,19/06/2025,03/08/2025,02/08/2025,3605,45,0,On Time,0,,,Low,Jun,2025,,
200470,C047,19/06/2025,18/08/2025,18/08/2025,2615,60,0,On Time,0,,,Low,Jun,2025,,
200471,C048,19/06/2025,19/07/2025,20/07/2025,3186,30,1,Paid Late,0,,,Low,Jun,2025,,
200472,C049,19/06/2025,19/07/2025,23/08/2025,1381,30,35,Seriously Late,1,,,High,Jun,2025,,
200473,C050,19/06/2025,19/07/2025,17/10/2025,6087,30,90,Seriously Late,3,,,High,Jun,2025,,
200474,C051,19/06/2025,19/07/2025,24/07/2025,3663,30,5,Paid Late,0,,,Low,Jun,2025,,
200475,C052,19/06/2025,19/07/2025,19/07/2025,8190,30,0,On Time,0,,,Low,Jun,2025,,
200476,C053,19/06/2025,19/07/2025,18/07/2025,1215,30,0,On Time,0,,,Low,Jun,2025,,
200477,C054,19/06/2025,03/08/2025,03/08/2025,2215,45,0,On Time,0,,,Low,Jun,2025,,
200478,C082,19/06/2025,19/07/2025,20/08/2025,4385,30,32,Seriously Late,1,,,High,Jun,2025,,
200479,C083,19/06/2025,19/07/2025,03/08/2025,4821,30,15,Paid Late,0,,,Medium,Jun,2025,,
200480,C084,19/06/2025,19/07/2025,17/07/2025,3733,30,0,On Time,0,,,Low,Jun,2025,,
200481,C085,19/06/2025,19/07/2025,17/07/2025,16692,30,0,On Time,0,,,Low,Jun,2025,,
200482,C086,19/06/2025,19/07/2025,19/07/2025,2907,30,0,On Time,0,,,Low,Jun,2025,,
200483,C095,20/06/2026,20/07/2026,22/07/2026,612,30,2,Paid Late,0,,,Low,Jun,2026,,
200484,C096,20/06/2026,20/07/2026,22/07/2026,303,30,2,Paid Late,0,,,Low,Jun,2026,,
200485,C097,20/06/2026,20/07/2026,22/07/2026,1728,30,2,Paid Late,0,,,Low,Jun,2026,,
200486,C098,20/06/2026,20/07/2026,20/07/2026,3959,30,0,On Time,0,,,Low,Jun,2026,,
200487,C099,20/06/2026,20/07/2026,09/08/2026,5480,30,20,Seriously Late,0,,,Medium,Jun,2026,,
200488,C100,20/06/2026,20/07/2026,20/07/2026,2720,30,0,On Time,0,,,Low,Jun,2026,,
200489,C012,20/06/2026,04/08/2026,05/08/2026,4567,45,1,Paid Late,0,,,Low,Jun,2026,,
200490,C013,20/06/2026,04/08/2026,04/08/2026,2407,45,0,On Time,0,,,Low,Jun,2026,,
200491,C014,20/06/2026,20/07/2026,20/07/2026,1603,30,0,On Time,0,,,Low,Jun,2026,,
200492,C015,20/06/2026,19/08/2026,24/08/2026,4742,60,5,Paid Late,0,,,Low,Jun,2026,,
200493,C016,20/06/2026,04/08/2026,06/08/2026,4915,45,2,Paid Late,0,,,Low,Jun,2026,,
200494,C017,20/06/2026,20/07/2026,25/07/2026,9263,30,5,Paid Late,0,,,Low,Jun,2026,,
200495,C045,20/06/2026,20/07/2026,20/07/2026,1217,30,0,On Time,0,,,Low,Jun,2026,,
200496,C026,20/06/2026,04/08/2026,04/08/2026,286,45,0,On Time,0,,,Low,Jun,2026,,
200497,C027,20/06/2026,19/08/2026,18/10/2026,3536,60,60,Seriously Late,2,,,High,Jun,2026,,
200498,C095,20/06/2026,20/07/2026,20/07/2026,19304,30,0,On Time,0,,,Low,Jun,2026,,
200499,C096,23/06/2025,23/07/2025,,251,30,0,On Time,0,,,Low,Jun,2025,,
200500,C097,23/06/2025,23/07/2025,26/07/2025,12356,30,3,Paid Late,0,,,Low,Jun,2025,,
200501,C098,23/06/2025,23/07/2025,24/07/2025,4174,30,1,Paid Late,0,,,Low,Jun,2025,,
200502,C099,23/06/2025,23/07/2025,22/07/2025,1245,30,0,On Time,0,,,Low,Jun,2025,,
200503,C100,23/06/2025,23/07/2025,23/07/2025,12714,30,0,On Time,0,,,Low,Jun,2025,,
200504,C081,23/06/2025,23/07/2025,18/07/2025,15896,30,0,On Time,0,,,Low,Jun,2025,,
200505,C082,23/06/2025,23/07/2025,27/08/2025,3919,30,35,Seriously Late,1,,,High,Jun,2025,,
200506,C083,23/06/2025,23/07/2025,06/10/2025,4936,30,75,Seriously Late,2,,,High,Jun,2025,,
200507,C084,23/06/2025,23/07/2025,28/07/2025,2168,30,5,Paid Late,0,,,Low,Jun,2025,,
200508,C085,23/06/2025,23/07/2025,23/07/2025,3199,30,0,On Time,0,,,Low,Jun,2025,,
200509,C086,23/06/2025,23/07/2025,22/07/2025,7754,30,0,On Time,0,,,Low,Jun,2025,,
200510,C067,23/06/2025,23/07/2025,23/07/2025,795,30,0,On Time,0,,,Low,Jun,2025,,
200511,C068,23/06/2025,23/07/2025,24/08/2025,3259,30,32,Seriously Late,1,,,High,Jun,2025,,
200512,C069,23/06/2025,23/07/2025,07/08/2025,2996,30,15,Paid Late,0,,,Medium,Jun,2025,,
200513,C070,23/06/2025,23/07/2025,23/07/2025,2180,30,0,On Time,0,,,Low,Jun,2025,,
200514,C071,24/06/2025,24/07/2025,22/07/2025,2412,30,0,On Time,0,,,Low,Jun,2025,,
200515,C072,24/06/2025,24/07/2025,24/07/2025,919,30,0,On Time,0,,,Low,Jun,2025,,
200516,C073,24/06/2025,24/07/2025,26/07/2025,3413,30,2,Paid Late,0,,,Low,Jun,2025,,
200517,C074,24/06/2025,24/07/2025,26/07/2025,3852,30,2,Paid Late,0,,,Low,Jun,2025,,
200518,C075,24/06/2025,24/07/2025,26/07/2025,1751,30,2,Paid Late,0,,,Low,Jun,2025,,
200519,C076,24/06/2025,08/08/2025,08/08/2025,1470,45,0,On Time,0,,,Low,Jun,2025,,
200520,C049,24/06/2025,24/07/2025,13/08/2025,3738,30,20,Seriously Late,0,,,Medium,Jun,2025,,
200521,C050,24/06/2025,24/07/2025,24/07/2025,4429,30,0,On Time,0,,,Low,Jun,2025,,
200522,C051,24/06/2025,24/07/2025,25/07/2025,3360,30,1,Paid Late,0,,,Low,Jun,2025,,
200523,C052,24/06/2025,24/07/2025,24/07/2025,4197,30,0,On Time,0,,,Low,Jun,2025,,
200524,C053,24/06/2025,24/07/2025,24/07/2025,3537,30,0,On Time,0,,,Low,Jun,2025,,
200525,C054,24/06/2025,08/08/2025,13/08/2025,4172,45,5,Paid Late,0,,,Low,Jun,2025,,
200526,C055,24/06/2025,08/08/2025,10/08/2025,1455,45,2,Paid Late,0,,,Low,Jun,2025,,
